age,overall,potential,age_potential_gap,is_at_peak,pace,shooting,passing,dribbling,defending,physic,position_group_GK,position_group_DEF,position_group_MID,position_group_ATT,log_value,short_name,market_value_eur,value_per_rating
32,66,66,0,1,67.0,67.0,66.0,68.0,62.0,70.0,0,1,0,0,13.304686600863562,C. Wernitznig,600000.0,8955.223880597016
25,63,67,4,0,67.0,26.0,49.0,59.0,57.0,50.0,0,1,0,0,13.345508528717259,C. Wheeler,625000.0,9765.625
24,60,63,3,0,71.0,35.0,47.0,57.0,58.0,69.0,0,1,0,0,12.611541086966115,C. Whelan,300000.0,4918.0327868852455
22,59,68,9,0,67.0,61.0,49.0,57.0,34.0,65.0,0,0,0,1,13.122365377402328,C. Whelan,500000.0,8333.333333333334
29,66,66,0,1,39.0,67.0,61.0,61.0,30.0,67.0,0,0,0,1,13.652992804936396,C. Wickham,850000.0,12686.567164179105
19,62,77,15,0,53.0,26.0,50.0,48.0,61.0,68.0,0,1,0,0,13.681980308196241,C. Widell,875000.0,13888.888888888889
17,59,80,21,0,76.0,23.0,41.0,57.0,56.0,52.0,0,1,0,0,13.42246945133505,C. Wiley,675000.0,11250.0
27,63,63,0,1,76.0,63.0,57.0,63.0,32.0,70.0,0,0,0,1,13.171155446333852,C. Wilkinson,525000.0,8203.125
18,55,66,11,0,75.0,48.0,51.0,57.0,22.0,36.0,0,0,1,0,12.524530013005734,C. Williams,275000.0,4910.714285714285
24,74,79,5,0,83.0,71.0,67.0,76.0,29.0,58.0,0,0,0,1,15.687312888712007,C. Willock,6500000.0,86666.66666666667
30,80,80,0,1,81.0,79.0,66.0,77.0,42.0,75.0,0,0,0,1,16.835935492889124,C. Wilson,20500000.0,253086.41975308643
29,65,65,0,1,73.0,61.0,64.0,66.0,59.0,75.0,0,0,1,0,13.45883704259595,C. Winchester,700000.0,10606.060606060606
21,54,63,9,0,53.0,23.0,33.0,39.0,55.0,58.0,0,1,0,0,12.345838935721968,C. Windust,230000.0,4181.818181818182
19,62,79,17,0,63.0,51.0,60.0,66.0,54.0,57.0,0,0,1,0,13.815511557963774,C. Winther,1000000.0,15873.015873015873
21,56,67,11,0,66.0,48.0,54.0,59.0,49.0,56.0,0,0,1,0,12.691583538230217,C. Witzig,325000.0,5701.754385964912
25,62,64,2,0,76.0,50.0,54.0,60.0,55.0,66.0,0,1,0,0,13.017005083966255,C. Wood,450000.0,7142.857142857143
30,75,75,0,1,59.0,76.0,60.0,70.0,40.0,79.0,0,0,0,1,15.520258832020865,C. Wood,5500000.0,72368.42105263157
27,69,69,0,1,68.0,71.0,59.0,68.0,30.0,68.0,0,0,0,1,14.220976332738882,C. Woodrow,1500000.0,21428.571428571428
20,70,79,9,0,70.0,45.0,55.0,60.0,70.0,74.0,0,1,0,0,15.009433329466965,C. Wooh,3300000.0,46478.873239436616
22,66,75,9,0,67.0,61.0,64.0,67.0,57.0,66.0,0,0,1,0,14.45736497045232,C. Wright,1900000.0,28358.20895522388
29,67,67,0,1,55.0,68.0,57.0,63.0,37.0,76.0,0,0,0,1,13.815511557963774,C. Wyke,1000000.0,14705.882352941177
24,64,69,5,0,65.0,53.0,64.0,64.0,57.0,69.0,0,0,1,0,13.681980308196241,C. Zabala,875000.0,13461.538461538461
26,64,65,1,0,80.0,53.0,59.0,69.0,38.0,47.0,0,0,1,0,13.45883704259595,C. Zabou,700000.0,10769.23076923077
22,66,75,9,0,88.0,55.0,60.0,69.0,21.0,55.0,0,0,1,0,14.45736497045232,C. Zady Sery,1900000.0,28358.20895522388
19,62,76,14,0,77.0,53.0,61.0,66.0,52.0,69.0,0,0,1,0,13.76421831620775,C. Zafeiris,950000.0,15079.36507936508
32,74,74,0,1,55.0,48.0,59.0,66.0,73.0,77.0,0,1,0,0,14.80876270134486,C. Zambrano,2700000.0,36000.0
35,72,72,0,1,37.0,33.0,47.0,58.0,73.0,72.0,0,1,0,0,13.345508528717259,C. Zapata,625000.0,8561.643835616438
22,67,74,7,0,82.0,60.0,60.0,71.0,36.0,54.0,0,0,0,1,14.557448378884015,C. Zavala,2100000.0,30882.352941176472
24,70,75,5,0,62.0,32.0,47.0,46.0,71.0,77.0,0,1,0,0,14.603968372873895,C. Zesiger,2200000.0,30985.915492957745
20,57,67,10,0,68.0,53.0,47.0,54.0,36.0,68.0,0,0,0,1,12.834683971615659,C. Zimba,375000.0,6465.517241379311
29,72,72,0,1,39.0,30.0,43.0,42.0,73.0,77.0,0,1,0,0,14.508658238524095,C. Zimmermann,2000000.0,27397.260273972603
21,54,65,11,0,69.0,55.0,58.0,63.0,56.0,66.0,1,0,0,0,12.25486757159303,C. dos Santos,210000.0,3818.181818181818
36,73,73,0,1,69.0,55.0,58.0,63.0,56.0,66.0,1,0,0,0,12.765691290604371,C. Álvarez,350000.0,4729.72972972973
26,65,66,1,0,80.0,30.0,51.0,53.0,63.0,51.0,0,1,0,0,13.560619598657233,C. Áñez,775000.0,11742.424242424242
17,62,80,18,0,80.0,52.0,58.0,65.0,36.0,48.0,0,0,1,0,13.815511557963774,C. Çanak,1000000.0,15873.015873015873
20,57,66,9,0,63.0,51.0,55.0,59.0,50.0,53.0,0,0,1,0,12.765691290604371,C. Çelik,350000.0,6034.482758620689
21,70,79,9,0,60.0,35.0,57.0,62.0,70.0,73.0,0,1,0,0,15.009433329466965,C. Özkacar,3300000.0,46478.873239436616
22,63,69,6,0,73.0,42.0,58.0,61.0,60.0,75.0,0,0,1,0,13.45883704259595,C. Özkan,700000.0,10937.5
22,63,72,9,0,68.0,41.0,50.0,52.0,62.0,67.0,0,1,0,0,13.815511557963774,C. Øyvann,1000000.0,15625.0
24,78,81,3,0,79.0,75.0,77.0,78.0,38.0,51.0,0,0,0,1,16.759949589762293,C. Ünder,19000000.0,240506.32911392406
21,56,65,9,0,67.0,44.0,54.0,65.0,43.0,46.0,0,0,1,0,12.691583538230217,C. Üstündag,325000.0,5701.754385964912
24,72,75,3,0,75.0,61.0,70.0,74.0,68.0,62.0,0,0,1,0,14.978661680269907,Cadu,3200000.0,43835.61643835616
29,69,69,0,1,66.0,69.0,63.0,67.0,64.0,80.0,0,0,1,0,13.997832948091215,Cafú,1200000.0,17142.85714285714
23,50,54,4,0,51.0,34.0,46.0,47.0,47.0,49.0,0,0,1,0,11.289794413577894,Cai Haochang,80000.0,1568.6274509803923
32,64,64,0,1,51.0,52.0,51.0,57.0,65.0,78.0,0,0,1,0,12.899222326086994,Cai Huikang,400000.0,6153.846153846154
21,54,64,10,0,62.0,44.0,58.0,54.0,44.0,49.0,0,0,1,0,12.388398368982115,Cai Mingmin,240000.0,4363.636363636364
23,68,73,5,0,68.0,61.0,66.0,71.0,63.0,62.0,0,0,1,0,14.403297778421795,Caio Alexandre,1800000.0,26086.956521739132
31,71,71,0,1,80.0,71.0,64.0,75.0,31.0,67.0,0,0,1,0,14.285514812209815,Caio Canedo,1600000.0,22222.222222222223
34,73,73,0,1,75.0,39.0,65.0,70.0,71.0,62.0,0,1,0,0,13.910821646859095,Caio Chissano,1100000.0,14864.864864864865
24,78,82,4,0,77.0,58.0,77.0,78.0,73.0,62.0,0,1,0,0,16.733281344102608,Caio Henrique,18500000.0,234177.21518987342
26,72,72,0,1,66.0,68.0,69.0,76.0,31.0,52.0,0,0,1,0,14.77102238760702,Caio Milaçar,2600000.0,35616.438356164384
22,74,74,0,1,59.0,50.0,61.0,59.0,73.0,76.0,0,1,0,0,15.29711532616119,Caio Nunson,4400000.0,58666.666666666664
30,69,69,0,1,69.0,55.0,58.0,63.0,56.0,66.0,1,0,0,0,13.73755009757506,Caio Padricio,925000.0,13214.285714285714
38,72,72,0,1,66.0,70.0,62.0,65.0,25.0,70.0,0,0,0,1,13.592368256649284,Calegarcinho,800000.0,10958.90410958904
26,75,76,1,0,64.0,42.0,67.0,68.0,75.0,75.0,0,1,0,0,15.607270193858982,Calero,6000000.0,78947.36842105263
28,71,71,0,1,55.0,71.0,71.0,70.0,68.0,69.0,0,0,1,0,14.45736497045232,Camarasa,1900000.0,26388.88888888889
23,62,71,9,0,68.0,51.0,58.0,64.0,59.0,66.0,0,0,1,0,13.681980308196241,Camilo,875000.0,13888.888888888889
35,70,70,0,1,68.0,56.0,68.0,63.0,65.0,70.0,0,1,0,0,13.122365377402328,Camora,500000.0,7042.2535211267605
29,77,77,0,1,65.0,72.0,80.0,78.0,69.0,71.0,0,0,1,0,16.166885910365842,Campaña,10500000.0,134615.38461538462
25,67,72,5,0,78.0,66.0,59.0,68.0,19.0,65.0,0,0,0,1,14.220976332738882,Campuzano,1500000.0,22058.823529411766
31,84,84,0,1,83.0,79.0,85.0,83.0,68.0,72.0,0,0,1,0,17.370858648025116,Canales,35000000.0,411764.70588235295
27,73,76,3,0,69.0,55.0,58.0,63.0,56.0,66.0,1,0,0,0,14.914123179965662,Cantero,3000000.0,40540.54054054054
22,69,77,8,0,87.0,66.0,64.0,72.0,28.0,65.0,0,0,0,1,14.978661680269907,Cantero,3200000.0,45714.28571428572
28,60,60,0,1,65.0,38.0,42.0,56.0,58.0,57.0,0,1,0,0,12.301387370778713,Cao Haiqing,220000.0,3606.55737704918
19,51,64,13,0,70.0,26.0,32.0,47.0,48.0,48.0,0,1,0,0,11.775297421715827,Cao Xiaoyi,130000.0,2500.0
25,61,63,2,0,81.0,54.0,53.0,61.0,56.0,72.0,0,0,1,0,12.899222326086994,Cao Yongjing,400000.0,6451.612903225807
32,70,70,0,1,81.0,63.0,66.0,70.0,36.0,66.0,0,0,1,0,14.077875591662238,Cao Yunding,1300000.0,18309.859154929578
29,80,80,0,1,71.0,70.0,81.0,80.0,39.0,64.0,0,0,1,0,16.835935492889124,Carles Gil,20500000.0,253086.41975308643
24,75,78,3,0,80.0,74.0,68.0,79.0,37.0,62.0,0,0,0,1,15.894952224644102,Carles Pérez,8000000.0,105263.15789473684
30,71,71,0,1,82.0,63.0,71.0,73.0,38.0,54.0,0,0,1,0,14.403297778421795,Carleto Costinha,1800000.0,25000.0
28,72,72,0,1,68.0,68.0,72.0,74.0,55.0,73.0,0,0,1,0,14.648420115681892,Carlinhos,2300000.0,31506.84931506849
32,72,72,0,1,73.0,74.0,68.0,75.0,27.0,70.0,0,0,0,1,14.45736497045232,Carlitos,1900000.0,26027.397260273974
21,65,76,11,0,59.0,60.0,64.0,67.0,52.0,54.0,0,0,1,0,14.285514812209815,Carlo Adriano,1600000.0,24242.424242424244
23,72,77,5,0,75.0,61.0,69.0,71.0,71.0,73.0,0,0,1,0,15.068273812173887,Carlos Augusto,3500000.0,47945.20547945205
22,61,70,9,0,63.0,47.0,57.0,63.0,46.0,57.0,0,0,1,0,13.493928313146206,Carlos Beitia,725000.0,11693.548387096775
25,73,77,4,0,69.0,55.0,58.0,63.0,56.0,66.0,1,0,0,0,15.009433329466965,Carlos Coronel,3300000.0,44594.59459459459
22,61,68,7,0,59.0,48.0,58.0,59.0,54.0,59.0,0,0,1,0,13.345508528717259,Carlos Dias,625000.0,10080.645161290322
21,70,78,8,0,67.0,28.0,53.0,50.0,71.0,63.0,0,1,0,0,15.009433329466965,Carlos Domínguez,3300000.0,46478.873239436616
27,66,66,0,1,80.0,63.0,61.0,71.0,28.0,61.0,0,0,0,1,13.73755009757506,Carlos Embalo,925000.0,13805.970149253732
26,74,76,2,0,67.0,76.0,64.0,74.0,27.0,67.0,0,0,0,1,15.520258832020865,Carlos Fernández,5500000.0,73333.33333333333
24,67,72,5,0,72.0,38.0,52.0,59.0,64.0,68.0,0,1,0,0,14.151983508870947,Carlos Isaac,1400000.0,20588.235294117647
26,76,76,0,1,81.0,76.0,65.0,78.0,44.0,70.0,0,0,0,1,15.894952224644102,Carlos Júnior,8000000.0,103896.1038961039
17,59,74,15,0,69.0,55.0,58.0,63.0,56.0,66.0,1,0,0,0,13.017005083966255,Carlos López,450000.0,7500.0
28,72,72,0,1,90.0,67.0,65.0,78.0,41.0,48.0,0,0,0,1,14.690979711984754,Carlos Mané,2400000.0,32876.71232876712
20,64,80,16,0,77.0,65.0,56.0,66.0,28.0,62.0,0,0,0,1,14.220976332738882,Carlos Martín,1500000.0,23076.923076923078
36,62,62,0,1,58.0,65.0,45.0,53.0,19.0,57.0,0,0,0,1,11.849404844423074,Carlos Martínez,140000.0,2222.222222222222
23,67,73,6,0,82.0,64.0,60.0,68.0,31.0,59.0,0,0,0,1,14.285514812209815,Carlos Mendes Gomes,1600000.0,23529.41176470588
26,74,77,3,0,75.0,52.0,62.0,70.0,71.0,66.0,0,1,0,0,15.424948670398354,Carlos Neva,5000000.0,66666.66666666667
26,66,69,3,0,67.0,56.0,61.0,61.0,63.0,72.0,0,1,0,0,13.815511557963774,Carlos Nieto,1000000.0,14925.373134328358
27,68,69,1,0,68.0,45.0,51.0,60.0,67.0,75.0,0,1,0,0,13.997832948091215,Carlos Ponck,1200000.0,17391.304347826088
20,61,69,8,0,61.0,47.0,57.0,53.0,58.0,57.0,0,1,0,0,13.42246945133505,Carlos Romero,675000.0,10887.09677419355
38,67,67,0,1,63.0,53.0,56.0,57.0,64.0,78.0,0,1,0,0,12.100717685412471,Carlos Ruiz,180000.0,2647.0588235294117
25,83,86,3,0,80.0,77.0,83.0,80.0,71.0,72.0,0,0,1,0,17.370858648025116,Carlos Soler,35000000.0,416666.6666666667
21,62,70,8,0,67.0,36.0,43.0,58.0,60.0,54.0,0,1,0,0,13.652992804936396,Carlos Sánchez,850000.0,13492.063492063493
20,67,81,14,0,74.0,51.0,57.0,62.0,63.0,66.0,0,1,0,0,14.648420115681892,Carmona,2300000.0,33823.529411764706
28,73,75,2,0,69.0,55.0,58.0,63.0,56.0,66.0,1,0,0,0,14.77102238760702,Caro,2600000.0,35135.13513513513
21,59,71,12,0,65.0,57.0,41.0,53.0,30.0,69.0,0,0,0,1,13.217675375388819,Caropitche,550000.0,9166.666666666666
29,70,70,0,1,67.0,58.0,66.0,68.0,66.0,68.0,0,1,0,0,14.151983508870947,Carraça,1400000.0,19718.309859154928
21,65,74,9,0,64.0,40.0,57.0,61.0,61.0,52.0,0,1,0,0,14.220976332738882,Carreira,1500000.0,22727.272727272728
28,70,70,0,1,64.0,73.0,63.0,68.0,34.0,57.0,0,0,0,1,14.285514812209815,Carrillo,1600000.0,22535.211267605635
30,84,84,0,1,82.0,54.0,77.0,80.0,78.0,79.0,0,1,0,0,17.370858648025116,Carvajal,35000000.0,411764.70588235295
30,89,89,0,1,63.0,73.0,78.0,73.0,88.0,89.0,0,0,1,0,17.370858648025116,Casemiro,35000000.0,388888.8888888889
34,73,73,0,1,67.0,70.0,71.0,73.0,69.0,78.0,0,0,1,0,14.151983508870947,Castro,1400000.0,18918.91891891892
27,76,78,2,0,66.0,39.0,58.0,50.0,77.0,77.0,0,1,0,0,15.894952224644102,Catena,8000000.0,103896.1038961039
28,65,65,0,1,73.0,64.0,55.0,66.0,35.0,59.0,0,0,0,1,13.493928313146206,Caye Quintana,725000.0,10984.848484848484
20,62,78,16,0,69.0,55.0,58.0,63.0,56.0,66.0,1,0,0,0,13.73755009757506,Cañizares,925000.0,14682.539682539682
21,62,74,12,0,69.0,55.0,58.0,63.0,56.0,66.0,1,0,0,0,13.652992804936396,Celton Biai,850000.0,13492.063492063493
35,73,73,0,1,35.0,65.0,80.0,74.0,60.0,49.0,0,0,1,0,13.997832948091215,Cesc Fàbregas,1200000.0,16216.216216216217
32,76,76,0,1,82.0,76.0,72.0,76.0,31.0,74.0,0,0,0,1,15.607270193858982,Cesinha,6000000.0,77922.07792207792
24,53,61,8,0,55.0,38.0,48.0,51.0,51.0,58.0,0,1,0,0,12.154784614286667,Cha Oh Yeon,190000.0,3518.5185185185187
29,61,61,0,1,75.0,55.0,55.0,60.0,37.0,57.0,0,0,1,0,12.691583538230217,Chang Feiya,325000.0,5241.935483870968
24,62,70,8,0,69.0,55.0,58.0,63.0,56.0,66.0,1,0,0,0,13.560619598657233,Chanza,775000.0,12301.587301587302
23,66,74,8,0,74.0,62.0,60.0,68.0,30.0,45.0,0,0,1,0,14.45736497045232,Chapela,1900000.0,28358.20895522388
26,65,68,3,0,77.0,58.0,62.0,66.0,62.0,70.0,0,0,1,0,13.73755009757506,Charles,925000.0,14015.151515151516
18,56,74,18,0,77.0,51.0,38.0,56.0,48.0,60.0,0,0,0,1,12.834683971615659,Charles Ondo,375000.0,6578.9473684210525
34,69,69,0,1,72.0,53.0,68.0,69.0,65.0,82.0,0,0,1,0,13.384729180332174,Charles de Breito,650000.0,9285.714285714286
30,71,71,0,1,56.0,59.0,58.0,60.0,71.0,72.0,0,1,0,0,14.220976332738882,Chema,1500000.0,20833.333333333332
24,66,71,5,0,84.0,59.0,61.0,65.0,40.0,68.0,0,0,1,0,14.077875591662238,Chen Binbin,1300000.0,19402.985074626864
24,50,54,4,0,72.0,39.0,49.0,52.0,43.0,48.0,0,0,1,0,11.289794413577894,Chen Chunxin,80000.0,1568.6274509803923
23,52,56,4,0,67.0,43.0,47.0,53.0,30.0,43.0,0,0,1,0,11.608244735642321,Chen Guokang,110000.0,2075.4716981132074
22,50,56,6,0,56.0,46.0,49.0,49.0,48.0,56.0,0,0,1,0,11.289794413577894,Chen Keqiang,80000.0,1568.6274509803923
26,56,59,3,0,67.0,50.0,55.0,59.0,42.0,58.0,0,0,1,0,12.154784614286667,Chen Kerui,190000.0,3333.3333333333335
20,52,57,5,0,60.0,51.0,37.0,45.0,18.0,58.0,0,0,0,1,11.695255355062795,Chen Long,120000.0,2264.1509433962265
25,60,61,1,0,66.0,45.0,58.0,62.0,34.0,48.0,0,0,1,0,12.611541086966115,Chen Pu,300000.0,4918.0327868852455
21,53,62,9,0,61.0,25.0,39.0,49.0,50.0,55.0,0,1,0,0,12.206077645517674,Chen Quanjiang,200000.0,3703.703703703704
23,53,60,7,0,64.0,28.0,35.0,48.0,52.0,50.0,0,1,0,0,12.100717685412471,Chen Rijin,180000.0,3333.3333333333335
24,59,64,5,0,69.0,55.0,58.0,63.0,56.0,66.0,1,0,0,0,12.524530013005734,Chen Wei,275000.0,4583.333333333333
20,50,60,10,0,52.0,49.0,39.0,45.0,19.0,46.0,0,0,0,1,11.51293546492023,Chen Xiangyu,100000.0,1960.7843137254902
19,49,61,12,0,56.0,36.0,44.0,48.0,47.0,48.0,0,0,1,0,11.608244735642321,Chen Xuhuang,110000.0,2200.0
23,52,59,7,0,74.0,35.0,49.0,56.0,51.0,49.0,0,0,1,0,11.982935344196433,Chen Yajun,160000.0,3018.867924528302
21,49,58,9,0,62.0,38.0,46.0,50.0,26.0,38.0,0,0,1,0,11.608244735642321,Chen Yanpu,110000.0,2200.0
20,50,63,13,0,72.0,24.0,30.0,46.0,48.0,56.0,0,1,0,0,11.608244735642321,Chen Yuhao,110000.0,2156.8627450980393
22,48,56,8,0,58.0,35.0,51.0,49.0,36.0,52.0,0,0,1,0,11.51293546492023,Chen Yunhua,100000.0,2040.8163265306123
27,59,60,1,0,65.0,35.0,52.0,54.0,57.0,61.0,0,1,0,0,12.388398368982115,Chen Zhechao,240000.0,4000.0
34,62,62,0,1,73.0,62.0,61.0,66.0,48.0,49.0,0,0,1,0,12.100717685412471,Chen Zhizhao,180000.0,2857.1428571428573
28,57,57,0,1,78.0,54.0,57.0,56.0,52.0,68.0,0,1,0,0,11.849404844423074,Chen Zhongliu,140000.0,2413.793103448276
31,55,55,0,1,55.0,55.0,39.0,51.0,31.0,67.0,0,0,0,1,11.608244735642321,Cheng Changcheng,110000.0,1964.2857142857142
27,64,64,0,1,69.0,57.0,63.0,65.0,41.0,48.0,0,0,1,0,13.345508528717259,Cheng Jin,625000.0,9615.384615384615
34,61,61,0,1,69.0,55.0,58.0,63.0,56.0,66.0,1,0,0,0,11.289794413577894,Cheng Yuelei,80000.0,1290.3225806451612
21,58,69,11,0,55.0,55.0,43.0,58.0,31.0,57.0,0,0,0,1,13.017005083966255,Cheon Seong Hoon,450000.0,7627.118644067797
32,65,65,0,1,73.0,56.0,64.0,64.0,68.0,66.0,0,0,1,0,13.217675375388819,Chi Zhongguo,550000.0,8333.333333333334
27,65,66,1,0,61.0,65.0,48.0,63.0,29.0,69.0,0,0,0,1,13.623139877437296,Chico,825000.0,12500.0
22,69,79,10,0,86.0,62.0,61.0,72.0,34.0,58.0,0,0,0,1,14.946912992035967,Chiquinho,3100000.0,44285.71428571428
26,73,73,0,1,74.0,70.0,75.0,75.0,56.0,67.0,0,0,1,0,15.009433329466965,Chiquinho,3300000.0,44594.59459459459
24,71,78,7,0,81.0,70.0,51.0,66.0,28.0,79.0,0,0,0,1,15.150511887854474,Cho Gue Sung,3800000.0,52777.77777777778
20,62,76,14,0,66.0,39.0,52.0,60.0,57.0,62.0,0,1,0,0,13.73755009757506,Cho Hyun Teak,925000.0,14682.539682539682
19,53,68,15,0,62.0,46.0,47.0,58.0,23.0,36.0,0,0,0,1,12.301387370778713,Cho Jae Hun,220000.0,4074.074074074074
32,61,61,0,1,60.0,62.0,64.0,60.0,58.0,60.0,0,0,1,0,12.429220196836383,Cho Ji Hun,250000.0,4032.2580645161293
35,60,60,0,1,69.0,55.0,58.0,63.0,56.0,66.0,1,0,0,0,11.289794413577894,Cho Soo Hyuk,80000.0,1311.4754098360656
24,50,58,8,0,69.0,55.0,58.0,63.0,56.0,66.0,1,0,0,0,11.407576060361786,Cho Sung hoon,90000.0,1764.7058823529412
23,68,75,7,0,85.0,68.0,57.0,71.0,29.0,67.0,0,0,0,1,14.690979711984754,Cho Young Wook,2400000.0,34782.608695652176
31,62,62,0,1,69.0,55.0,58.0,63.0,56.0,66.0,1,0,0,0,12.25486757159303,Choe Pil Soo,210000.0,3333.3333333333335
34,60,60,0,1,52.0,39.0,52.0,51.0,60.0,64.0,0,1,0,0,11.289794413577894,Choi Bo Kyung,80000.0,1311.4754098360656
26,55,56,1,0,70.0,49.0,49.0,60.0,33.0,61.0,0,0,0,1,11.918397239722838,Choi Byeong Chan,150000.0,2678.5714285714284
27,61,64,3,0,69.0,55.0,58.0,63.0,56.0,66.0,1,0,0,0,12.691583538230217,Choi Cheol Won,325000.0,5241.935483870968
35,66,66,0,1,62.0,46.0,61.0,62.0,66.0,71.0,0,1,0,0,12.524530013005734,Choi Chul Soon,275000.0,4104.477611940299
21,55,66,11,0,62.0,31.0,44.0,46.0,52.0,51.0,0,1,0,0,12.524530013005734,Choi Do Yun,275000.0,4910.714285714285
18,49,59,10,0,56.0,24.0,33.0,33.0,50.0,53.0,0,1,0,0,11.407576060361786,Choi Hyeon Woong,90000.0,1800.0
23,59,66,7,0,66.0,30.0,52.0,56.0,55.0,61.0,0,1,0,0,12.959846800844963,Choi Ji Moog,425000.0,7083.333333333333
27,61,62,1,0,66.0,51.0,56.0,58.0,61.0,71.0,0,0,1,0,12.691583538230217,Choi Jun Hyuk,325000.0,5241.935483870968
27,70,70,0,1,65.0,63.0,64.0,75.0,33.0,52.0,0,0,1,0,14.346139397261565,Choi Kyoung Rok,1700000.0,23943.661971830985
30,65,65,0,1,64.0,55.0,58.0,62.0,63.0,69.0,0,0,1,0,13.304686600863562,Choi Sung Geun,600000.0,9090.90909090909
26,58,60,2,0,69.0,55.0,58.0,63.0,56.0,66.0,1,0,0,0,12.154784614286667,Choi Young Eun,190000.0,3220.3389830508477
30,72,72,0,1,68.0,58.0,66.0,66.0,69.0,81.0,0,0,1,0,14.508658238524095,Choi Young Joon,2000000.0,27397.260273972603
25,70,73,3,0,84.0,70.0,60.0,71.0,35.0,68.0,0,0,1,0,14.557448378884015,Chris Ramos,2100000.0,29577.464788732395
19,60,78,18,0,51.0,37.0,53.0,49.0,61.0,62.0,0,1,0,0,13.304686600863562,Christian Marques,600000.0,9836.065573770491
24,66,71,5,0,50.0,48.0,62.0,65.0,64.0,74.0,0,0,1,0,13.997832948091215,Christian Rivera,1200000.0,17910.44776119403
25,64,67,3,0,55.0,59.0,62.0,65.0,52.0,53.0,0,0,1,0,13.560619598657233,Chuca,775000.0,11923.076923076924
18,64,79,15,0,65.0,63.0,59.0,65.0,35.0,42.0,0,0,1,0,14.151983508870947,Chuki,1400000.0,21538.46153846154
23,71,79,8,0,52.0,36.0,51.0,56.0,71.0,70.0,0,1,0,0,15.176487367510099,Chumi,3900000.0,54166.666666666664
22,52,64,12,0,69.0,55.0,58.0,63.0,56.0,66.0,1,0,0,0,12.04355959836804,Ci Henglong,170000.0,3207.5471698113206
31,69,69,0,1,80.0,54.0,58.0,66.0,63.0,75.0,0,1,0,0,13.815511557963774,Cifu,1000000.0,14285.714285714286
21,64,70,6,0,87.0,63.0,59.0,60.0,35.0,59.0,0,0,0,1,13.76421831620775,Clau Mendes,950000.0,14615.384615384615
34,71,71,0,1,50.0,66.0,70.0,69.0,68.0,72.0,0,0,1,0,13.384729180332174,Claudemir,650000.0,9027.777777777777
34,73,73,0,1,79.0,63.0,71.0,74.0,49.0,62.0,0,0,0,1,14.151983508870947,Claudinho Vair,1400000.0,18918.91891891892
26,77,77,0,1,79.0,73.0,76.0,78.0,27.0,60.0,0,0,1,0,16.257857680289998,Claudio Coíntra,11500000.0,147435.89743589744
30,67,67,0,1,63.0,68.0,66.0,70.0,31.0,63.0,0,0,1,0,13.790193775620484,Claudio Mouria,975000.0,14338.235294117647
26,67,67,0,1,72.0,68.0,49.0,66.0,36.0,70.0,0,0,0,1,13.910821646859095,Claudio Silbeiro,1100000.0,16176.470588235294
26,64,67,3,0,69.0,59.0,63.0,61.0,63.0,75.0,0,0,1,0,13.527829818844937,Clavería,750000.0,11538.461538461539
26,70,70,0,1,64.0,52.0,63.0,58.0,72.0,64.0,0,1,0,0,14.285514812209815,Claytinho Branco,1600000.0,22535.211267605635
23,68,72,4,0,67.0,72.0,59.0,64.0,23.0,64.0,0,0,0,1,14.403297778421795,Clayton,1800000.0,26086.956521739132
35,67,67,0,1,76.0,68.0,61.0,68.0,22.0,65.0,0,0,0,1,12.959846800844963,Cleiton Silva,425000.0,6250.0
30,73,73,0,1,81.0,58.0,68.0,71.0,66.0,71.0,0,1,0,0,14.77102238760702,Clerc,2600000.0,35135.13513513513
29,77,77,0,1,82.0,61.0,68.0,74.0,78.0,80.0,0,1,0,0,16.012735246411598,Clinton Mata,9000000.0,115384.61538461539
30,74,74,0,1,69.0,55.0,58.0,63.0,56.0,66.0,1,0,0,0,14.845130332288226,Cláudio Ramos,2800000.0,37333.333333333336
28,71,71,0,1,69.0,59.0,61.0,66.0,68.0,73.0,0,1,0,0,14.346139397261565,Cláudio Winck,1700000.0,23611.11111111111
27,66,66,0,1,76.0,56.0,62.0,70.0,57.0,62.0,0,0,0,1,13.710151153416941,Clésio,900000.0,13432.835820895523
35,69,69,0,1,53.0,66.0,67.0,67.0,72.0,63.0,0,1,0,0,12.959846800844963,Coke,425000.0,6071.428571428572
21,66,77,11,0,65.0,68.0,59.0,65.0,34.0,53.0,0,0,0,1,14.45736497045232,Collado,1900000.0,28358.20895522388
22,59,67,8,0,60.0,53.0,58.0,60.0,41.0,48.0,0,0,1,0,13.122365377402328,Comeras,500000.0,8333.333333333334
25,56,61,5,0,72.0,56.0,54.0,59.0,52.0,68.0,0,0,1,0,12.25486757159303,Cong Zhen,210000.0,3684.2105263157896
25,66,69,3,0,82.0,56.0,59.0,68.0,59.0,64.0,0,1,0,0,13.815511557963774,Conrado,1000000.0,14925.373134328358
22,72,82,10,0,60.0,33.0,53.0,55.0,73.0,70.0,0,1,0,0,15.404745967162468,Copete,4900000.0,67123.28767123287
30,73,73,0,1,90.0,67.0,69.0,73.0,36.0,60.0,0,0,1,0,14.88022163978423,Corpas,2900000.0,39189.18918918919
24,62,67,5,0,69.0,25.0,45.0,56.0,58.0,63.0,0,1,0,0,13.217675375388819,Corral,550000.0,8730.15873015873
